SIRUTA,LN_Pop2018_Pop2011,PopAdj,Pop2011Offset,EmpPublic,EmpLocal,EmpForeign,EmpForeign_BusinessServices,EmpLocal_BusinessServices,EmpForeign_Manufacturing,EmpLocal_Manufacturing,EmpForeign_BusServ_Core,EmpForeign_BusServ_CoreofPeri,EmpForeign_BusServ_Periurban,EmpForeign_BusServ_Village,EmpLocal_BusServ_Core,EmpLocal_BusServ_CoreofPeri,EmpLocal_BusServ_Periurban,EmpLocal_BusServ_Village,EmpForeign_Man_Core,EmpForeign_Man_CoreofPeri,EmpForeign_Man_Periurban,EmpForeign_Man_Village,EmpLocal_Man_Core,EmpLocal_Man_CoreofPeri,EmpLocal_Man_Periurban,EmpLocal_Man_Village,D_PIT_USDdef,D_Turnover_USDdef
102543,0.109278645,8240,8.907476978,0.010793308,0.2620975,0.052527433,0.032614704,0.269209508,0.116086235,0.179657269,0,0,0,0.032614704,0,0,0,0.269209508,0,0,0,0.116086235,0,0,0,0.179657269,0.9301845,0.586737692
102570,0.311115359,9470,8.844768828,0.014341591,0.268089961,0.120273794,0.019830028,0.171590449,0.043707001,0.119384864,0,0.197978802,0.019830028,0,0,0.232463861,0.171590449,0,0,0.032304369,0.043707001,0,0,0.054835264,0.119384864,0,0.366889528,0.418845463
102605,0.168757824,5287,8.404248432,0.029069767,0.3875,0.684593023,0.023495248,0.058342133,0.138859556,0.101636748,0,0.009789743,0.023495248,0,0,0.141061297,0.058342133,0,0,0.124819223,0.138859556,0,0,0.111469574,0.101636748,0,0.448838359,0.951424847
102641,-0.045104656,932,6.882437471,0.018796992,0.281954887,0,0,0,0,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,1.364918347,0.345900769
102703,-0.092152776,3201,8.163371316,0.01854796,0.078431373,0.000529942,0,0.086956522,0,0.108695652,0,0.002227171,0,0,0,0.071269488,0.086956522,0,0,0,0,0,0,0.08908686,0.108695652,0,0.492988826,0.103673062
102749,-0.045072006,4555,8.469052816,0.016263101,0.141669678,0.004336827,0.002227171,0.071269488,0,0.08908686,0.002227171,0,0,0,0.071269488,0,0,0,0,0,0,0,0.08908686,0,0,0,0.327722837,0.331994625
102794,0.005121054,8614,9.056023012,0.014721724,0.109156194,0.006463196,0.011019284,0.066115702,0,0.016528926,0,0.002558854,0.011019284,0,0,0.067553736,0.066115702,0,0,0.031729785,0,0,0,0.099795292,0.016528926,0,0.951331467,0.848408016
102838,-0.096571249,1657,7.509335266,0.024704619,0.025778733,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0.021276596,0,0,0,0,0,0,0,0,-0.117307407,0.759685328
102909,-0.027487277,5203,8.584477938,0.01618123,0.156634304,0.006472492,0,0.07400722,0.007220217,0.207581227,0,0.008193612,0,0,0,0.151050755,0.07400722,0,0,0.096806009,0.007220217,0,0,0.113648433,0.207581227,0,0.56022918,-0.470103024
102945,0.048300773,5005,8.469891918,0.017140898,0.167980802,0.012341447,0,0.026041667,0.029513889,0.154513889,0,0,0,0,0,0,0,0.026041667,0,0,0,0.029513889,0,0,0,0.154513889,0.684993188,0.539254558
103014,-0.041736965,4763,8.510369966,0.014084507,0.043309859,0,0,0,0,0.036809816,0,0.0041841,0,0,0,0.030683403,0,0,0,0.189679219,0,0,0,0.136680614,0.036809816,0,0.076921037,0.69911157
103032,-0.013347373,6698,8.822911626,0.025491624,0.111434814,0.037144938,0.0041841,0.030683403,0.189679219,0.136680614,0.0041841,0,0,0,0.030683403,0,0,0,0.189679219,0,0,0,0.136680614,0,0,0,0.296887774,0.101275866
103087,-0.003116695,5446,8.605753368,0.01407212,0.028730578,0,0,0.130136986,0,0,0,0.002558854,0,0,0,0.067553736,0.130136986,0,0,0.031729785,0,0,0,0.099795292,0,0,1.150911835,-0.071629762
103130,0.105508309,5263,8.462948177,0.017938583,0.171784737,0.211310429,0,0.061410159,0,0.159211524,0,0,0,0,0,0,0,0.061410159,0,0,0,0,0,0,0,0.159211524,0.624971762,0.86230064
103194,-0.070844617,2302,7.812378206,0.019575856,0.037520392,0.000815661,0,0.014084507,0,0,0,0,0,0,0,0,0,0.014084507,0,0,0,0,0,0,0,0,0.682993756,0.381410213
103238,-0.021215839,5643,8.659386957,0.020094192,0.05588697,0.014128728,0.073170732,0.191637631,0,0.069686411,0,0,0,0.073170732,0,0,0,0.191637631,0,0,0,0,0,0,0,0.069686411,0.129509406,0.461086084
103283,-0.11288541,3707,8.330863613,0.017652672,0.02480916,0.002385496,0,0.031914894,0,0,0,0.002176279,0,0,0,0.12383025,0.031914894,0,0,0.196300326,0,0,0,0.236779108,0,0,0.07349972,1.378466749
103309,-0.081746668,1714,7.528331767,0.032679739,0.045751634,0.003267974,0.04,0.24,0,0,0,0,0,0.04,0,0,0,0.24,0,0,0,0,0,0,0,0,0.482555266,-2.575804148
103354,-0.139544889,1803,7.636752112,0.024261603,0.024261603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946180233,1.577720661
103372,-0.043784354,2346,7.804251384,0.022644266,0.021183346,0,0,0.316666667,0,0.016666667,0,0,0,0,0,0,0,0.316666667,0,0,0,0,0,0,0,0.016666667,0.37407329,1.596596357
103407,-0.013751172,3250,8.100161447,0.022878932,0.058627264,0.009056244,0,0.089473684,0.089473684,0.010526316,0,0,0,0,0,0,0,0.089473684,0,0,0,0.089473684,0,0,0,0.010526316,0.331428666,0.994881614
103443,0.029128273,3135,8.02125618,0.019311065,0.066283925,0.001565762,0,0.221556886,0.017964072,0.011976048,0,0,0,0,0,0,0,0.221556886,0,0,0,0.017964072,0,0,0,0.011976048,0.670014621,0.455092084
103470,-0.086936434,2224,7.79399909,0.022635408,0.071139854,0.010509297,0,0.108527132,0,0.015503876,0,0,0,0,0,0,0,0.108527132,0,0,0,0,0,0,0,0.015503876,0.034571883,-0.173067597
103513,0.023447733,6904,8.8164085,0.016447368,0.100328947,0.060855263,0,0.07010582,0.326719577,0.067460317,0,0,0,0,0,0,0,0.07010582,0,0,0,0.326719577,0,0,0,0.067460317,0.623758083,0.816316025
103568,-0.17856074,1110,7.190676034,0.02917342,0.085899514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562084273,1.264682684
103639,-0.100897608,3391,8.22977775,0.031043257,0.079389313,0.018829517,0,0.062992126,0,0,0,0,0,0,0,0,0,0.062992126,0,0,0,0,0,0,0,0,0.255731267,1.542224059
103693,-0.039619199,1930,7.604894481,0.021626298,0.049307958,0,0,0.073170732,0,0.134146341,0,0.004408523,0,0,0,0.09331374,0.073170732,0,0,0.191036003,0,0,0,0.218221896,0.134146341,0,1.302664492,0.803729951
103764,-0.084077916,3101,8.123557835,0.017231476,0.095921884,0,0,0.015228426,0,0.025380711,0,0,0,0,0,0,0,0.015228426,0,0,0,0,0,0,0,0.025380711,0.301434049,0.754270394
103862,-0.040331277,3669,8.248005702,0.019212746,0.082474227,0.033270853,0,0.006944444,0,0.048611111,0,0,0,0,0,0,0,0.006944444,0,0,0,0,0,0,0,0.048611111,0.081760893,1.475650247
103899,-0.119148087,3335,8.231376046,0.02718869,0.052746058,0.000543774,0,0.148648649,0,0.074324324,0,0,0,0,0,0,0,0.148648649,0,0,0,0,0,0,0,0.074324324,1.35012817,-0.196499324
103960,-0.081578613,3353,8.199189359,0.01565762,0.047494781,0.005219207,0,0.145038168,0,0.053435115,0,0,0,0,0,0,0,0.145038168,0,0,0,0,0,0,0,0.053435115,0.526645403,0.896299536
103997,0.078066014,3622,8.116715625,0.019591141,0.216780239,0.13713799,0,0.037628278,0.001140251,0.076396807,0,0,0,0,0,0,0,0.037628278,0,0,0,0.001140251,0,0,0,0.076396807,0.666634022,0.489453701
104047,-0.020726131,3438,8.163371316,0.019180923,0.042509072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80527336,1.071541686
104083,-0.05394039,2075,7.691656823,0.019230769,0.046822742,0,0,0.139240506,0,0.202531646,0,0,0,0,0,0,0,0.139240506,0,0,0,0,0,0,0,0.202531646,0.769733683,2.764372075
104118,-0.050030934,2378,7.824046011,0.017202693,0.050860135,0,0,0.054945055,0,0,0,0,0,0,0,0,0,0.054945055,0,0,0,0,0,0,0,0,1.687280335,-0.249379718
104136,0.015773619,7540,8.912203842,0.025021386,0.205945252,0.060094098,0.004408523,0.09331374,0.191036003,0.218221896,0.004408523,0,0,0,0.09331374,0,0,0,0.191036003,0,0,0,0.218221896,0,0,0,0.223820478,-0.472961151
104181,-0.079338325,5353,8.664750756,0.018292683,0.048780488,0.014441592,0,0.090551181,0,0.003937008,0,0,0,0,0,0,0,0.090551181,0,0,0,0,0,0,0,0.003937008,-0.032601527,0.657864182
104225,0.0018093,2766,7.923348212,0.017714286,0.027428571,0,0,0.063291139,0,0,0,0.073119411,0,0,0,0.114150447,0.063291139,0,0,0,0,0,0,0.049973698,0,0,1.485162068,0.480536259
104243,0.037174153,6248,8.702842538,0.015929204,0.163337547,0.006321113,0.002724796,0.073569482,0.01226158,0.177111717,0,0,0,0.002724796,0,0,0,0.073569482,0,0,0,0.01226158,0,0,0,0.177111717,0.668959083,1.185117356
104270,-0.044920655,2503,7.870165946,0.016611296,0.08372093,0.001328904,0,0.039215686,0.013071895,0.006535948,0,0.002227171,0,0,0,0.071269488,0.039215686,0,0,0,0.013071895,0,0,0.08908686,0.006535948,0,-0.033440498,1.17325346
104323,-0.066194549,2338,7.823245691,0.020520916,0.040252565,0.000789266,0,0.051282051,0,0.025641026,0,0,0,0,0,0,0,0.051282051,0,0,0,0,0,0,0,0.025641026,0.103133382,-0.020782031
104341,-0.076447155,1586,7.445417557,0.024678112,0.089055794,0,0,0.018867925,0,0,0,0,0,0,0,0,0,0.018867925,0,0,0,0,0,0,0,0,0.562964515,2.002613067
104387,-0.035463076,4266,8.393894975,0.022886674,0.015134736,0,0,0.038834951,0,0,0,0,0,0,0,0,0,0.038834951,0,0,0,0,0,0,0,0,0.91328842,-0.858665453
104421,-0.005050516,2765,7.92984643,0.018966645,0.090255069,0,0,0.041916168,0,0.047904192,0,0,0,0,0,0,0,0.041916168,0,0,0,0,0,0,0,0.047904192,0.552362284,-1.604364488
104485,-0.00769728,4659,8.454253392,0.014334471,0.096928328,0.001365188,0,0.054545455,0,0.039393939,0,0.002558854,0,0,0,0.067553736,0.054545455,0,0,0.031729785,0,0,0,0.099795292,0.039393939,0,0.515224158,1.765672544
104519,-0.075016489,3222,8.152774053,0.020224719,0.026404494,0,0,0.048192771,0,0.024096386,0,0.008193612,0,0,0,0.151050755,0.048192771,0,0,0.096806009,0,0,0,0.113648433,0.024096386,0,0.772729302,-1.062177801
104546,0.019122643,7233,8.867286524,0.029802045,0.098324995,0.000870133,0.003372681,0.178752108,0,0.05227656,0,0.009789743,0.003372681,0,0,0.141061297,0.178752108,0,0,0.124819223,0,0,0,0.111469574,0.05227656,0,0.573005948,-0.081119178
104582,0.152267304,3448,7.993282328,0.013648772,0.173794359,0.022292994,0,0.052060738,0.004338395,0.386117137,0,0,0,0,0,0,0,0.052060738,0,0,0,0.004338395,0,0,0,0.386117137,0.894351056,0.738086055
104635,-0.062307806,3422,8.20028826,0.026447106,0.011477046,0,0,0.184210526,0,0.013157895,0,0.0041841,0,0,0,0.030683403,0.184210526,0,0,0.189679219,0,0,0,0.136680614,0.013157895,0,0.811517923,1.229735817
104680,-0.059326617,4172,8.395477433,0.023323615,0.094127447,0.014160766,0,0.158227848,0,0.050632911,0,0,0,0,0,0,0,0.158227848,0,0,0,0,0,0,0,0.050632911,-0.113124007,0.776138418
104715,-0.075166536,2293,7.812782819,0.018896447,0.108843537,0.0287226,0,0.106280193,0,0,0,0,0,0,0,0,0,0.106280193,0,0,0,0,0,0,0,0,-0.07873302,0.385586791
104751,-0.111185355,3920,8.385032288,0.017865323,0.031607879,0,0,0,0,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009259259,0.642672959,0.712743392
104788,-0.099576295,2254,7.820037989,0.034452297,0.022968198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956759808,0.129502037
104831,-0.030008451,7944,9.010180657,0.014084507,0.146826162,0,0,0.088729017,0,0.027577938,0,0,0,0,0,0,0,0.088729017,0,0,0,0,0,0,0,0.027577938,1.166619755,0.718698377
104886,-0.03452664,2932,8.017966703,0.021893491,0.09704142,0,0,0.029850746,0,0,0,0.0041841,0,0,0,0.030683403,0.029850746,0,0,0.189679219,0,0,0,0.136680614,0,0,0.378699294,-0.431415371
104975,-0.160018928,1602,7.539027056,0.03084223,0.036773428,0.034400949,0,0.058139535,0,0.081395349,0,0,0,0,0,0,0,0.058139535,0,0,0,0,0,0,0,0.081395349,0.475387449,0.233908364
105026,0.029137226,2751,7.890582535,0.027634961,0.049485861,0.093187661,0,0.003773585,0.524528302,0.00754717,0,0,0,0,0,0,0,0.003773585,0,0,0,0.524528302,0,0,0,0.00754717,0.042116708,1.565441742
105106,-0.035478955,2935,8.019941688,0.022458629,0.044917258,0.000591017,0.008695652,0.086956522,0,0.052173913,0,0.004408523,0.008695652,0,0,0.09331374,0.086956522,0,0,0.191036003,0,0,0,0.218221896,0.052173913,0,1.684035464,-1.180223173
105142,-0.035349778,2001,7.636752112,0.016600791,0.041106719,0.001581028,0,0.053333333,0.026666667,0.2,0,0.013972056,0,0,0,0.00998004,0.053333333,0,0,0.095808383,0.026666667,0,0,0.171656687,0.2,0,-0.176379431,1.638196122
105160,0.117951219,7433,8.795733606,0.024608501,0.309945088,0.018913972,0.029344074,0.288262371,0.000575374,0.13693901,0,0,0,0.029344074,0,0,0,0.288262371,0,0,0,0.000575374,0,0,0,0.13693901,0.274866608,0.765776728
105222,-0.133531393,2576,7.98752448,0.02210759,0.058216654,0.004421518,0,0,0,0,0,0.0041841,0,0,0,0.030683403,0,0,0,0.189679219,0,0,0,0.136680614,0,0,0.720869128,0.768689875
105259,-0.014285957,4726,8.475120415,0.018008475,0.030367232,0.003177966,0,0.01369863,0.061643836,0.01369863,0,0.009700722,0,0,0,0.088544892,0.01369863,0,0,0.107120743,0.061643836,0,0,0.182043344,0.01369863,0,0.90622785,0.878296329
105295,-0.04324795,2602,7.907283609,0.022073579,0.141137124,0,0,0.602459016,0,0.008196721,0,0.008193612,0,0,0,0.151050755,0.602459016,0,0,0.096806009,0,0,0,0.113648433,0.008196721,0,0.347670573,1.219304804
105348,-0.08536927,1930,7.650644551,0.018129771,0.226145038,0,0,0.015625,0,0.05078125,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0.05078125,0.587380921,1.003269243
105384,-0.000592066,3377,8.125335087,0.023316062,0.048704663,0.004663212,0,0.081081081,0.006756757,0.162162162,0,0,0,0,0,0.024509804,0.081081081,0,0,0.00245098,0.006756757,0,0,0.129901961,0.162162162,0,0.41115065,-0.24396359
105419,0.431722613,8026,8.558718938,0.0118683,0.268759571,0.320061256,0.01179095,0.113448056,0.079349904,0.061504143,0,0,0,0.01179095,0,0,0,0.113448056,0,0,0,0.079349904,0,0,0,0.061504143,0.148190108,0.381574198
105455,-0.012538081,2457,7.819234454,0.019192588,0.05691595,0,0,0.043478261,0,0.008695652,0,0.0041841,0,0,0,0.030683403,0.043478261,0,0,0.189679219,0,0,0,0.136680614,0.008695652,0,0.655077047,-1.091433948
105534,0.060419725,5185,8.493105396,0.021316614,0.125705329,0.047648903,0,0.078904992,0.233494364,0.098228663,0,0.013972056,0,0,0,0.00998004,0.078904992,0,0,0.095808383,0.233494364,0,0,0.171656687,0.098228663,0,0.084253654,0.294249038
105570,0.29357627,6069,8.417372856,0.010947047,0.421843177,0.359725051,0.047542563,0.186315451,0.310954064,0.019916479,0,0.197978802,0.047542563,0,0,0.232463861,0.186315451,0,0,0.032304369,0.310954064,0,0,0.054835264,0.019916479,0,0.749491226,-0.852722355
105605,-0.065594051,4912,8.565030521,0.014652015,0.092907093,0.001332001,0,0.064220183,0,0.003058104,0,0.009700722,0,0,0,0.088544892,0.064220183,0,0,0.107120743,0,0,0,0.182043344,0.003058104,0,0.481668913,1.051358598
105623,0.001612037,7450,8.914357274,0.016242787,0.11904253,0.001282325,0.007824726,0.054773083,0,0.012519562,0,0.002558854,0.007824726,0,0,0.067553736,0.054773083,0,0,0.031729785,0,0,0,0.099795292,0.012519562,0,0.778480584,1.00072475
105712,-0.08309693,2389,7.861727078,0.01951952,0.084834835,0.003003003,0,0.020979021,0,0.230769231,0,0,0,0,0,0.096501809,0.020979021,0,0,0,0,0,0,0.164053076,0.230769231,0,0.325269124,0.695856128
105776,-0.05166689,2810,7.992606652,0.013714967,0.043530113,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833333,-0.029861696,0.59523552
105794,-0.12502448,1697,7.561641746,0.021444695,0.040632054,0,0,0.109090909,0,0,0,0,0,0,0,0,0,0.109090909,0,0,0,0,0,0,0,0,0.563277042,2.055474457
105829,-0.040625208,4269,8.399760095,0.015294118,0.010588235,0.002352941,0,0.027777778,0,0,0,0,0,0,0,0.024509804,0.027777778,0,0,0.00245098,0,0,0,0.129901961,0,0,0.371930757,-1.381027388
105874,-0.024302326,5813,8.692154394,0.01443418,0.037528868,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0.582546232,0.169227407
105909,-0.07359974,2671,7.963807953,0.019566737,0.031446541,0.00698812,0,0.060240964,0,0.024096386,0,0,0,0,0,0,0,0.060240964,0,0,0,0,0,0,0,0.024096386,0.347064149,-0.632516896
105936,0.064008524,8677,9.004422601,0.01392286,0.100094073,0.025023518,0.0202977,0.124492558,0.150202977,0.082543978,0,0,0,0.0202977,0,0,0,0.124492558,0,0,0,0.150202977,0,0,0,0.082543978,-0.227613254,0.1572675
105972,-0.024608067,4616,8.461891876,0.029171113,0.056919246,0.035930274,0,0.020408163,0.294460641,0.008746356,0,0,0,0,0,0,0,0.020408163,0,0,0,0.294460641,0,0,0,0.008746356,1.297855996,0.957451633
106318,-0.033085073,145399,11.92032204,0.046833936,0.38065662,0.116663929,0.017620979,0.131855485,0.136119234,0.216847467,0.017620979,0,0,0,0.131855485,0,0,0,0.136119234,0,0,0,0.216847467,0,0,0,0.116402165,0.454219226
106363,0.131048343,2988,7.871311203,0.014084507,0.205007825,0.014084507,0.004474273,0.116331096,0.002237136,0.210290828,0,0.017620979,0.004474273,0,0,0.131855485,0.116331096,0,0,0.136119234,0.002237136,0,0,0.216847467,0.210290828,0,-0.203771559,1.58176892
106407,0.107811817,6399,8.65608519,0.012971121,0.321096427,0.012236907,0.00565371,0.113780919,0.016961131,0.281978799,0,0.017620979,0.00565371,0,0,0.131855485,0.113780919,0,0,0.136119234,0.016961131,0,0,0.216847467,0.281978799,0,0.2629987,0.068097125
106461,0.108649343,8460,8.934455109,0.014342774,0.164306463,0.279411765,0.001981768,0.050336901,0.588585018,0.049940547,0,0.017620979,0.001981768,0,0,0.131855485,0.050336901,0,0,0.136119234,0.588585018,0,0,0.216847467,0.049940547,0,0.821871768,0.831773574
106559,-0.035429485,43228,10.7096732,0.050574221,0.232470219,0.023182823,0.001164687,0.075005823,0.048567435,0.429419986,0.001164687,0,0,0,0.075005823,0,0,0,0.048567435,0,0,0,0.429419986,0,0,0,0.093514165,0.305915903
106620,0.03148137,2775,7.896924656,0.010186757,0.093378608,0.021505376,0,0.117647059,0.162895928,0.185520362,0,0.001164687,0,0,0,0.075005823,0.117647059,0,0,0.048567435,0.162895928,0,0,0.429419986,0.185520362,0,0.313601841,1.163764557
106648,-0.001035018,2897,7.972466016,0.015803815,0.100817439,0.000544959,0,0.093023256,0,0.493023256,0,0.001164687,0,0,0,0.075005823,0.093023256,0,0,0.048567435,0,0,0,0.429419986,0.493023256,0,0.042682778,1.191814645
106684,-0.011765186,16984,9.751792189,0.017070979,0.147978437,0.00655885,0.005759162,0.15026178,0.015706806,0.358115183,0,0.017620979,0.005759162,0,0,0.131855485,0.15026178,0,0,0.136119234,0.015706806,0,0,0.216847467,0.358115183,0,0.479778045,0.338338931
106746,0.000335638,29799,10.30189448,0.027298481,0.131753799,0.006489827,0.000933416,0.111698818,0.030491599,0.160547604,0.000933416,0,0,0,0.111698818,0,0,0,0.030491599,0,0,0,0.160547604,0,0,0,-0.0351161,0.37073743
106782,-0.051825068,5170,8.602453035,0.034734384,0.10303561,0.003502627,0,0.045454545,0,0.128099174,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0.128099174,0,0,0,0.311576952,0.21302715
106817,-0.035714054,13064,9.513329688,0.038470786,0.314979562,0.002524645,0.000337724,0.060790274,0,0.56501182,0.000337724,0,0,0,0.060790274,0,0,0,0,0,0,0,0.56501182,0,0,0,0.075848212,0.142279932
106979,-0.043824195,17880,9.835262244,0.038610371,0.217387566,0.005245507,0.000658328,0.085253456,0.006254115,0.34562212,0.000658328,0,0,0,0.085253456,0,0,0,0.006254115,0,0,0,0.34562212,0,0,0,0.645047161,0.878294519
107001,0.045026056,2771,7.881937489,0.019666269,0.055423123,0,0,0.079365079,0,0.206349206,0,0,0,0,0,0,0,0.079365079,0,0,0,0,0,0,0,0.206349206,-0.24526253,0.169776937
107047,0.0233701,1039,6.922643891,0.025083612,0.112040134,0.160535117,0,0.005617978,0.539325843,0.033707865,0,0.001626016,0,0,0,0.037398374,0.005617978,0,0,0.03902439,0.539325843,0,0,0.398373984,0.033707865,0,1.116071718,1.150128277
107083,-0.107582034,1259,7.245655068,0.027104137,0.025677603,0,0,0,0,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027,1.386474141,-1.011880887
107118,-0.000530645,1884,7.5416831,0.021139706,0.078125,0,0,0.018518519,0,0.555555556,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0.555555556,0.214778236,1.174015625
107154,-0.11773483,2305,7.860570786,0.015810277,0.053359684,0,0,0.19047619,0,0.095238095,0,0,0,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0.095238095,0.49699935,-0.034360296
107190,-0.098646853,1360,7.313886832,0.028571429,0.05170068,0,0,0.06779661,0,0,0,0.001626016,0,0,0,0.037398374,0.06779661,0,0,0.03902439,0,0,0,0.398373984,0,0,0.544924383,2.868806649
107234,-0.070505383,1013,6.991176887,0.02862254,0.010733453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54085028,1.338567314
107270,-0.021852508,4300,8.38822281,0.025938831,0.020518777,0,0,0.041666667,0,0.3,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0.3,0.18568651,-0.646070254
107314,-0.019401705,4696,8.473868067,0.014059754,0.094903339,0,0,0.009677419,0,0.24516129,0,0,0,0,0,0,0,0.009677419,0,0,0,0,0,0,0,0.24516129,0.199607877,0.879165226
107350,-0.005978098,4503,8.418477218,0.013518321,0.067235859,0.000355745,0,0.061403509,0,0.105263158,0,0.001164687,0,0,0,0.075005823,0.061403509,0,0,0.048567435,0,0,0,0.429419986,0.105263158,0,0.405919872,0.892811255
107403,-0.057789528,2992,8.061486867,0.010807736,0.043230944,0,0,0,0,0.042105263,0,0,0,0,0,0.059375,0,0,0,0,0,0,0,0.171875,0.042105263,0,0.648651553,0.371745279
107430,-0.033901552,1131,7.064759028,0.023222061,0.239477504,0.001451379,0,0,0.005494505,0.423076923,0,0.007082153,0,0,0,0.075070822,0,0,0,0.232294618,0.005494505,0,0,0.130311615,0.423076923,0,0.350642883,1.188475808
107485,-0.056218205,2542,7.896924656,0.0169279,0.020062696,0.004388715,0.106060606,0.03030303,0,0.075757576,0,0,0,0.106060606,0,0,0,0.03030303,0,0,0,0,0,0,0,0.075757576,0.278003371,0.757325524
107519,-0.085899277,2999,8.091933456,0.01760176,0.056105611,0,0,0.119402985,0,0.119402985,0,0,0,0,0,0.045454545,0.119402985,0,0,0,0,0,0,0.128099174,0.119402985,0,0.355870235,1.393913791
107546,-0.047203637,3124,8.094073148,0.019220779,0.067012987,0,0,0.024096386,0,0,0,0,0,0,0,0,0,0.024096386,0,0,0,0,0,0,0,0,0.273845728,0.985532675
107582,-0.027726701,3628,8.224163513,0.018526887,0.043380027,0,0,0.01459854,0,0.430656934,0,0.000337724,0,0,0,0.060790274,0.01459854,0,0,0,0,0,0,0.56501182,0.430656934,0,0.32062344,0.972381115
107662,0.016850998,4249,8.337587942,0.015335235,0.160128388,0.113766049,0,0.012330456,0.355117139,0.073982737,0,0,0,0,0,0.085106383,0.012330456,0,0,0.022796353,0.355117139,0,0,0.314589666,0.073982737,0,0.598423717,1.635610169
107715,0.007535233,2531,7.828834528,0.011228946,0.046787274,0.003119152,0,0.020408163,0.051020408,0.102040816,0,0.001164687,0,0,0,0.075005823,0.020408163,0,0,0.048567435,0.051020408,0,0,0.429419986,0.102040816,0,0.244224685,-1.040943648
107733,-0.020491796,5603,8.651549244,0.022442437,0.060623725,0.001165841,0.01384083,0.038062284,0,0.162629758,0,0.000337724,0.01384083,0,0,0.060790274,0.038062284,0,0,0,0,0,0,0.56501182,0.162629758,0,0.795379585,1.237598542
107868,0.055097803,2481,7.761319181,0.024941543,0.233047545,0,0,0,0,0.253776435,0,0.000337724,0,0,0,0.060790274,0,0,0,0,0,0,0,0.56501182,0.253776435,0,0.161464588,1.950322994
107920,-0.079813607,3358,8.198914445,0.015369837,0.028818444,0,0,0.130434783,0,0.239130435,0,0.000337724,0,0,0,0.060790274,0.130434783,0,0,0,0,0,0,0.56501182,0.239130435,0,0.478471277,0.58113532
107975,-0.052411911,2323,7.803026644,0.014134276,0.054416961,0.003533569,0.049019608,0.156862745,0,0.098039216,0,0.017620979,0.049019608,0,0,0.131855485,0.156862745,0,0,0.136119234,0,0,0,0.216847467,0.098039216,0,-0.180235983,1.186517889
108017,-0.014764956,3227,8.094073148,0.018324607,0.064397906,0.00052356,0,0.025157233,0,0.119496855,0,0,0,0,0,0.059375,0.025157233,0,0,0,0,0,0,0.171875,0.119496855,0,0.210129736,1.204675325
108035,0.000922084,4340,8.374707543,0.016733358,0.093124773,0.534739905,0.011851016,0.005079007,0.81772009,0.01523702,0,0,0,0.011851016,0,0,0,0.005079007,0,0,0,0.81772009,0,0,0,0.01523702,0.583997328,1.4358756
108106,0.033866756,3964,8.251142139,0.020725389,0.145874851,0.834994022,0,0.019100676,0.833664942,0.024671707,0,0,0,0,0,0,0,0.019100676,0,0,0,0.833664942,0,0,0,0.024671707,0.313556069,0.378634216
108151,-0.032032304,3195,8.101374671,0.017409114,0.069124424,0.025089606,0,0.018348624,0,0.105504587,0,0.017620979,0,0,0,0.131855485,0.018348624,0,0,0.136119234,0,0,0,0.216847467,0.105504587,0,0.746705699,1.613388324
108204,-0.010719683,4361,8.391176351,0.011785095,0.031889081,0,0,0.031746032,0,0.031746032,0,0,0,0,0,0,0,0.031746032,0,0,0,0,0,0,0,0.031746032,-0.240020701,0.80652359
108222,-0.029651768,3655,8.23350314,0.012658228,0.07769533,0,0,0.014492754,0,0.178743961,0,0.000337724,0,0,0,0.060790274,0.014492754,0,0,0,0,0,0,0.56501182,0.178743961,0,0.42301345,1.233367747
108240,-0.04655802,2392,7.826443135,0.01704918,0.057704918,0,0,0.00877193,0,0.061403509,0,0,0,0,0,0,0,0.00877193,0,0,0,0,0,0,0,0.061403509,0.191826738,1.835068474
108268,-0.029211341,4723,8.48941081,0.016254417,0.066431095,0.008833922,0,0.081081081,0,0.181467181,0,0.001626016,0,0,0,0.037398374,0.081081081,0,0,0.03902439,0,0,0,0.398373984,0.181467181,0,0.185100175,1.346740346
